Date,Open,High,Low,Close,Volume,Adjusted Close
2005-08-02,66.25,66.25,66.25,66.25,600.0,55.75
2005-07-29,66.0,66.2,66.0,66.2,300.0,55.71
2005-07-28,64.5,64.5,64.5,64.5,0.0,54.28
2005-07-27,64.5,66.0,64.5,64.5,4000.0,54.28
2005-07-26,65.0,65.0,65.0,65.0,500.0,54.7
2005-07-25,66.0,66.0,66.0,66.0,300.0,55.54
2005-07-22,65.5,65.5,65.5,65.5,0.0,55.12
2005-07-21,65.5,65.5,65.5,65.5,0.0,55.12
2005-07-20,65.0,65.5,65.0,65.5,600.0,55.12
2005-07-19,65.0,65.0,65.0,65.0,0.0,54.7
2005-07-18,65.0,65.0,65.0,65.0,100.0,54.7
2005-07-15,65.0,65.0,65.0,65.0,0.0,54.7
2005-07-14,65.0,65.0,65.0,65.0,300.0,54.7
2005-07-13,65.15,65.15,65.15,65.15,1000.0,54.82
2005-07-12,65.0,65.0,64.9,64.9,1500.0,54.61
2005-07-11,66.25,66.25,66.25,66.25,0.0,55.75
2005-07-08,66.25,66.25,66.25,66.25,0.0,55.75
2005-07-07,66.25,66.25,66.25,66.25,0.0,55.75
2005-07-06,66.25,66.25,66.25,66.25,0.0,55.75
2005-07-05,66.25,66.25,66.25,66.25,300.0,55.75
2005-07-04,66.25,66.25,66.25,66.25,0.0,55.75
2005-06-30,66.25,66.25,66.25,66.25,0.0,55.75
2005-06-29,65.25,66.25,65.25,66.25,400.0,55.75
2005-06-28,65.25,65.25,65.25,65.25,0.0,54.91
2005-06-27,65.25,65.25,65.25,65.25,0.0,54.91
2005-06-24,65.2,65.25,65.2,65.25,2500.0,54.91
2005-06-23,64.55,64.55,64.55,64.55,0.0,54.32
2005-06-22,65.2,65.2,64.55,64.55,1000.0,54.32
2005-06-21,64.55,64.55,64.55,64.55,0.0,54.32
2005-06-20,64.55,64.55,64.55,64.55,0.0,54.32
2005-06-17,64.55,64.55,64.55,64.55,200.0,54.32
2005-06-16,64.25,65.0,64.25,65.0,800.0,54.7
2005-06-15,64.25,64.25,64.25,64.25,2300.0,54.07
2005-06-14,64.45,64.45,64.45,64.45,1100.0,54.23
2005-06-13,63.0,63.0,63.0,63.0,0.0,52.89
2005-06-10,63.0,63.0,63.0,63.0,300.0,52.89
2005-06-09,64.5,64.5,64.5,64.5,0.0,54.15
2005-06-08,64.5,64.5,64.5,64.5,0.0,54.15
2005-06-07,64.5,64.5,64.5,64.5,200.0,54.15
2005-06-06,63.0,63.0,63.0,63.0,0.0,52.89
2005-06-03,63.0,63.0,63.0,63.0,900.0,52.89
2005-06-02,63.0,63.0,62.25,62.25,1500.0,52.26
2005-06-01,62.75,63.6,62.2,62.2,800.0,52.22
2005-05-31,62.9,62.9,62.9,62.9,3700.0,52.8
2005-05-30,62.9,62.9,62.9,62.9,100.0,52.8
2005-05-27,62.25,62.25,62.25,62.25,500.0,52.26
2005-05-26,62.25,62.25,62.25,62.25,0.0,52.26
2005-05-25,63.0,63.0,62.25,62.25,400.0,52.26
2005-05-24,62.5,62.5,62.25,62.25,900.0,52.26
2005-05-20,62.5,62.5,62.5,62.5,100.0,52.47
2005-05-19,63.25,63.25,63.25,63.25,0.0,53.1
2005-05-18,63.25,63.25,63.25,63.25,200.0,53.1
2005-05-17,63.25,63.25,63.25,63.25,400.0,53.1
2005-05-16,62.25,62.25,62.05,62.05,1200.0,52.09
2005-05-13,63.0,63.0,63.0,63.0,0.0,52.89
2005-05-12,63.0,63.0,63.0,63.0,200.0,52.89
2005-05-11,63.0,63.25,62.75,63.25,2300.0,53.1
2005-05-10,63.25,63.25,63.25,63.25,0.0,53.1
2005-05-09,62.35,63.25,62.35,63.25,600.0,53.1
2005-05-06,63.0,63.0,63.0,63.0,1000.0,52.89
2005-05-05,62.5,62.75,62.5,62.75,600.0,52.68
2005-05-04,63.0,63.0,61.55,61.55,1600.0,51.67
2005-05-03,63.0,63.0,63.0,63.0,0.0,52.89
2005-05-02,63.0,63.0,63.0,63.0,400.0,52.89
2005-04-29,63.75,63.75,63.75,63.75,600.0,53.52
2005-04-28,61.6,61.6,61.6,61.6,100.0,51.71
2005-04-27,62.95,62.95,62.95,62.95,1000.0,52.85
2005-04-26,61.55,61.55,61.55,61.55,0.0,51.67
2005-04-25,61.55,61.55,61.55,61.55,300.0,51.67
2005-04-22,62.0,62.0,62.0,62.0,100.0,52.05
2005-04-21,61.05,61.05,61.05,61.05,0.0,51.25
2005-04-20,61.05,61.05,61.05,61.05,0.0,51.25
2005-04-19,61.05,61.05,61.05,61.05,1000.0,51.25
2005-04-18,61.05,61.05,61.05,61.05,0.0,51.25
2005-04-15,61.5,61.5,61.05,61.05,1200.0,51.25
2005-04-14,62.0,62.0,61.05,61.05,1200.0,51.25
2005-04-13,61.5,61.5,61.0,61.0,1500.0,51.21
2005-04-12,62.0,62.0,62.0,62.0,600.0,52.05
2005-04-11,62.0,62.0,61.5,61.5,500.0,51.63
2005-04-08,61.5,61.5,61.5,61.5,0.0,51.63
2005-04-07,61.5,61.5,61.5,61.5,300.0,51.63
2005-04-06,61.0,61.0,61.0,61.0,0.0,51.21
2005-04-05,61.0,61.0,61.0,61.0,0.0,51.21
2005-04-04,61.0,61.0,61.0,61.0,0.0,51.21
2005-04-01,61.3,61.3,61.0,61.0,6800.0,51.21
2005-03-31,63.0,63.0,63.0,63.0,0.0,52.89
2005-03-30,62.0,63.0,62.0,63.0,1100.0,52.89
2005-03-29,61.85,61.85,61.85,61.85,200.0,51.92
2005-03-28,64.0,64.0,64.0,64.0,0.0,53.73
2005-03-24,64.11,64.11,64.0,64.0,1700.0,53.73
2005-03-23,64.1,64.1,64.1,64.1,300.0,53.81
2005-03-22,64.75,64.75,64.75,64.75,300.0,54.36
2005-03-21,64.0,64.0,64.0,64.0,1200.0,53.73
2005-03-18,62.0,62.0,62.0,62.0,0.0,52.05
2005-03-17,62.0,62.0,62.0,62.0,100.0,52.05
2005-03-16,63.0,63.0,61.0,62.0,2100.0,52.05
2005-03-15,63.0,63.0,63.0,63.0,300.0,52.89
2005-03-14,63.0,63.0,63.0,63.0,300.0,52.76
2005-03-11,63.0,63.0,63.0,63.0,200.0,52.76
2005-03-10,63.0,63.0,63.0,63.0,1600.0,52.76
2005-03-09,63.0,63.0,63.0,63.0,200.0,52.76
2005-03-08,63.0,63.0,63.0,63.0,200.0,52.76
2005-03-07,63.0,63.5,63.0,63.5,400.0,53.18
2005-03-04,61.75,61.75,61.0,61.0,200.0,51.09
2005-03-03,60.0,60.0,60.0,60.0,800.0,50.25
2005-03-02,63.0,63.0,62.95,62.95,700.0,52.72
2005-03-01,63.5,63.5,63.5,63.5,400.0,53.18
2005-02-28,63.0,63.0,63.0,63.0,200.0,52.76
2005-02-25,62.0,62.0,62.0,62.0,0.0,51.92
2005-02-24,62.0,62.0,62.0,62.0,0.0,51.92
2005-02-23,62.0,62.0,62.0,62.0,0.0,51.92
2005-02-22,62.0,62.0,62.0,62.0,900.0,51.92
2005-02-21,63.5,63.5,63.5,63.5,200.0,53.18
2005-02-18,61.0,61.0,61.0,61.0,100.0,51.09
2005-02-17,60.0,61.0,59.9,61.0,800.0,51.09
2005-02-16,59.9,59.9,59.9,59.9,700.0,50.17
2005-02-15,59.9,59.9,59.8,59.9,1400.0,50.17
2005-02-14,59.89,59.9,59.89,59.9,300.0,50.17
2005-02-11,58.75,58.75,58.75,58.75,0.0,49.2
2005-02-10,58.75,58.75,58.75,58.75,0.0,49.2
2005-02-09,58.75,58.75,58.75,58.75,0.0,49.2
2005-02-08,58.75,58.75,58.75,58.75,2500.0,49.2
2005-02-07,58.0,58.75,58.0,58.75,500.0,49.2
2005-02-04,58.75,58.75,58.75,58.75,0.0,49.2
2005-02-03,58.75,58.75,58.75,58.75,1000.0,49.2
2005-02-02,58.6,58.75,58.6,58.75,400.0,49.2
2005-02-01,58.0,58.0,57.0,57.0,1100.0,47.74
2005-01-31,57.1,57.2,57.1,57.2,200.0,47.9
2005-01-28,59.0,59.0,59.0,59.0,200.0,49.41
2005-01-27,58.25,58.25,58.25,58.25,100.0,48.78
2005-01-26,58.25,58.25,58.25,58.25,500.0,48.78
2005-01-25,57.5,57.5,57.5,57.5,200.0,48.16
2005-01-24,57.06,57.06,57.05,57.05,500.0,47.78
2005-01-21,57.0,57.0,57.0,57.0,700.0,47.74
2005-01-20,58.1,58.25,57.9,57.9,1100.0,48.49
2005-01-19,58.0,58.0,57.9,57.9,900.0,48.49
2005-01-18,56.9,57.0,56.9,57.0,3400.0,47.74
2005-01-17,56.2,56.2,56.2,56.2,0.0,47.07
2005-01-14,56.0,56.2,55.8,56.2,1000.0,47.07
2005-01-13,55.05,55.05,55.05,55.05,0.0,46.1
2005-01-12,55.05,55.05,55.05,55.05,900.0,46.1
2005-01-11,55.05,56.2,55.0,56.2,800.0,47.07
2005-01-10,55.1,55.5,55.05,55.05,3000.0,46.1
2005-01-07,56.0,56.0,56.0,56.0,0.0,46.9
2005-01-06,55.5,55.5,55.5,55.5,100.0,46.48
2005-01-05,55.25,56.0,55.25,56.0,1700.0,46.9
2005-01-04,55.0,55.0,55.0,55.0,3100.0,46.06
2004-12-31,54.05,54.05,54.05,54.05,0.0,45.27
2004-12-30,54.05,54.05,54.05,54.05,0.0,45.27
2004-12-29,54.05,54.05,54.05,54.05,0.0,45.27
2004-12-24,54.05,54.05,54.05,54.05,0.0,45.27
2004-12-23,54.05,54.05,54.05,54.05,0.0,45.27
2004-12-22,54.05,54.05,54.05,54.05,400.0,45.27
2004-12-21,54.95,54.95,54.95,54.95,0.0,46.02
2004-12-20,54.85,54.95,54.85,54.95,2400.0,46.02
2004-12-17,54.0,54.0,54.0,54.0,700.0,45.22
2004-12-16,54.0,54.95,54.0,54.95,1300.0,46.02
2004-12-15,53.75,54.0,53.45,54.0,2800.0,45.22
2004-12-14,53.0,53.0,53.0,53.0,300.0,44.39
2004-12-13,53.0,53.0,53.0,53.0,1000.0,44.26
2004-12-10,52.3,52.3,52.3,52.3,400.0,43.68
2004-12-09,53.3,53.3,52.47,52.47,800.0,43.82
2004-12-08,53.3,54.0,53.3,54.0,900.0,45.1
2004-12-07,53.5,53.5,53.5,53.5,400.0,44.68
2004-12-06,53.3,53.3,53.3,53.3,300.0,44.51
2004-12-03,53.9,53.9,53.9,53.9,100.0,45.01
2004-12-02,53.0,53.0,53.0,53.0,0.0,44.26
2004-12-01,53.05,53.05,53.0,53.0,1200.0,44.26
2004-11-30,53.3,53.3,53.3,53.3,0.0,44.51
2004-11-29,53.3,53.3,53.3,53.3,0.0,44.51
2004-11-26,53.3,53.3,53.3,53.3,300.0,44.51
2004-11-25,52.75,52.75,52.75,52.75,0.0,44.05
2004-11-24,52.75,52.75,52.75,52.75,0.0,44.05
2004-11-23,52.75,52.75,52.75,52.75,0.0,44.05
2004-11-22,52.75,52.75,52.75,52.75,400.0,44.05
2004-11-19,52.75,52.75,52.75,52.75,0.0,44.05
2004-11-18,52.75,52.75,52.75,52.75,200.0,44.05
2004-11-17,53.5,54.0,53.0,53.0,2400.0,44.26
2004-11-16,53.9,53.9,53.9,53.9,0.0,45.01
2004-11-15,53.72,53.72,53.72,53.72,100.0,44.86
2004-11-12,53.9,54.5,53.9,53.9,1400.0,45.01
2004-11-11,53.6,53.9,53.6,53.9,600.0,45.01
2004-11-10,53.26,53.26,53.26,53.26,300.0,44.48
2004-11-09,53.1,53.1,53.1,53.1,0.0,44.34
2004-11-08,53.1,53.1,53.1,53.1,300.0,44.34
2004-11-05,53.5,53.8,53.5,53.6,1800.0,44.76
2004-11-04,53.0,53.0,53.0,53.0,100.0,44.26
2004-11-03,52.75,52.75,52.75,52.75,0.0,44.05
2004-11-02,52.75,52.75,52.75,52.75,0.0,44.05
2004-11-01,52.75,52.75,52.75,52.75,0.0,44.05
2004-10-29,53.5,53.5,52.75,52.75,400.0,44.05
2004-10-28,53.5,53.5,53.5,53.5,200.0,44.68
2004-10-27,52.5,52.5,52.5,52.5,200.0,43.84
2004-10-26,52.5,53.0,52.05,53.0,4100.0,44.26
2004-10-25,54.0,54.0,52.75,52.75,500.0,44.05
2004-10-22,54.0,54.0,54.0,54.0,300.0,45.1
2004-10-21,54.0,54.0,54.0,54.0,0.0,45.1
2004-10-20,54.0,54.0,54.0,54.0,200.0,45.1
2004-10-19,52.0,52.0,51.8,51.8,400.0,43.26
2004-10-18,53.0,53.0,53.0,53.0,900.0,44.26
2004-10-15,51.75,51.75,51.75,51.75,0.0,43.22
2004-10-14,54.15,54.15,51.75,51.75,3900.0,43.22
2004-10-13,54.4,54.4,54.4,54.4,200.0,45.43
2004-10-12,54.4,54.4,54.4,54.4,200.0,45.43
2004-10-08,55.35,55.35,55.35,55.35,300.0,46.22
2004-10-07,55.4,55.4,55.4,55.4,1000.0,46.27
2004-10-06,55.0,60.0,55.0,60.0,100.0,50.11
2004-10-05,54.0,55.0,54.0,55.0,900.0,45.93
2004-10-04,54.1,54.1,54.1,54.1,0.0,45.18
2004-10-01,54.1,54.1,54.1,54.1,0.0,45.18
2004-09-30,54.1,54.1,54.1,54.1,0.0,45.18
2004-09-29,54.1,54.1,54.1,54.1,0.0,45.18
2004-09-28,54.1,54.1,54.1,54.1,100.0,45.18
2004-09-27,54.1,54.1,54.1,54.1,100.0,45.18
2004-09-24,54.1,54.1,54.1,54.1,900.0,45.18
2004-09-23,54.0,54.0,54.0,54.0,1600.0,45.1
2004-09-22,54.0,54.0,53.75,53.75,600.0,44.89
2004-09-21,53.75,54.0,53.75,54.0,1100.0,45.1
2004-09-20,53.75,53.75,53.75,53.75,0.0,44.89
2004-09-17,53.75,53.75,53.75,53.75,100.0,44.89
2004-09-16,53.5,53.5,53.5,53.5,0.0,44.68
2004-09-15,53.5,53.5,53.5,53.5,800.0,44.68
2004-09-14,53.5,53.5,53.5,53.5,0.0,44.68
2004-09-13,53.2,53.5,53.2,53.5,1300.0,44.55
2004-09-10,52.7,52.7,52.7,52.7,300.0,43.89
2004-09-09,52.7,52.7,52.7,52.7,0.0,43.89
2004-09-08,52.7,52.7,52.7,52.7,0.0,43.89
2004-09-07,52.7,52.7,52.7,52.7,0.0,43.89
2004-09-03,52.6,52.7,52.6,52.7,500.0,43.89
2004-09-02,52.74,52.74,52.74,52.74,0.0,43.92
2004-09-01,52.65,52.75,52.65,52.74,600.0,43.92
2004-08-31,52.15,52.15,51.5,51.5,1300.0,42.89
2004-08-30,52.1,52.1,52.1,52.1,0.0,43.39
2004-08-27,52.1,52.1,52.1,52.1,0.0,43.39
2004-08-26,52.1,52.1,52.1,52.1,900.0,43.39
2004-08-25,52.0,52.0,52.0,52.0,0.0,43.3
2004-08-24,52.05,52.05,52.0,52.0,1000.0,43.3
2004-08-23,51.35,51.35,51.35,51.35,300.0,42.76
2004-08-20,51.35,51.35,51.35,51.35,0.0,42.76
2004-08-19,51.35,51.35,51.35,51.35,0.0,42.76
2004-08-18,51.35,51.35,51.35,51.35,0.0,42.76
2004-08-17,51.35,51.35,51.35,51.35,200.0,42.76
2004-08-16,51.35,51.35,51.35,51.35,500.0,42.76
2004-08-13,52.0,52.0,52.0,52.0,1500.0,43.3
2004-08-12,52.0,52.0,52.0,52.0,0.0,43.3
2004-08-11,52.0,52.0,52.0,52.0,200.0,43.3
2004-08-10,53.0,53.0,53.0,53.0,500.0,44.14
2004-08-09,52.5,52.5,52.5,52.5,300.0,43.72
2004-08-06,52.25,53.0,52.1,52.1,2300.0,43.39
2004-08-05,53.7,53.7,53.7,53.7,0.0,44.72
2004-08-04,53.0,53.7,53.0,53.7,1600.0,44.72
2004-08-03,53.05,53.05,53.05,53.05,400.0,44.18
2004-07-30,53.15,53.15,52.55,52.55,1100.0,43.76
2004-07-29,53.0,53.4,53.0,53.4,1000.0,44.47
2004-07-28,53.0,53.0,53.0,53.0,300.0,44.14
2004-07-27,52.7,52.7,52.7,52.7,300.0,43.89
2004-07-26,53.95,53.95,53.95,53.95,0.0,44.93
2004-07-23,52.75,53.95,52.75,53.95,500.0,44.93
2004-07-22,53.45,53.45,53.45,53.45,0.0,44.51
2004-07-21,53.25,53.6,53.25,53.45,2200.0,44.51
2004-07-20,53.5,53.5,52.75,53.5,2500.0,44.55
2004-07-19,52.25,52.25,52.25,52.25,200.0,43.51
2004-07-16,52.5,52.5,52.5,52.5,0.0,43.72
2004-07-15,52.5,52.5,52.5,52.5,0.0,43.72
2004-07-14,52.5,52.5,52.5,52.5,300.0,43.72
2004-07-13,52.1,52.1,52.1,52.1,0.0,43.39
2004-07-12,52.2,52.2,52.2,52.2,100.0,43.47
2004-07-09,52.1,52.1,52.1,52.1,0.0,43.39
2004-07-08,52.1,52.1,52.1,52.1,500.0,43.39
2004-07-07,52.85,52.85,52.1,52.1,100.0,43.39
2004-07-06,52.5,52.5,52.5,52.5,200.0,43.72
2004-07-05,52.1,52.1,52.1,52.1,0.0,43.39
2004-07-02,52.1,52.1,52.1,52.1,300.0,43.39
2004-06-30,52.6,53.0,52.6,53.0,500.0,44.14
2004-06-29,52.1,52.1,52.1,52.1,100.0,43.39
2004-06-28,52.5,52.5,52.5,52.5,300.0,43.72
2004-06-25,52.5,52.5,52.5,52.5,0.0,43.72
2004-06-24,52.0,52.0,52.0,52.0,100.0,43.3
2004-06-23,52.5,52.5,52.5,52.5,600.0,43.72
2004-06-22,52.0,52.0,52.0,52.0,0.0,43.3
2004-06-21,52.0,52.0,52.0,52.0,0.0,43.3
2004-06-18,52.0,52.0,52.0,52.0,0.0,43.3
2004-06-17,52.0,52.0,52.0,52.0,0.0,43.3
2004-06-16,52.0,52.0,52.0,52.0,0.0,43.3
2004-06-15,52.0,52.0,52.0,52.0,1000.0,43.3
2004-06-14,53.0,53.0,53.0,53.0,0.0,44.14
2004-06-11,53.0,53.0,53.0,53.0,0.0,44.01
2004-06-10,52.0,52.0,52.0,52.0,100.0,43.18
2004-06-09,53.0,53.0,53.0,53.0,0.0,44.01
2004-06-08,53.0,53.0,53.0,53.0,0.0,44.01
2004-06-07,53.0,53.0,53.0,53.0,600.0,44.01
2004-06-04,52.0,52.0,52.0,52.0,0.0,43.18
2004-06-03,52.0,52.0,52.0,52.0,1400.0,43.18
2004-06-02,52.05,52.05,52.05,52.05,400.0,43.22
2004-06-01,52.0,52.0,52.0,52.0,0.0,43.18
2004-05-31,52.0,52.0,52.0,52.0,0.0,43.18
2004-05-28,52.0,52.0,52.0,52.0,500.0,43.18
2004-05-27,52.0,52.0,51.96,51.96,1000.0,43.15
2004-05-26,51.85,51.85,51.85,51.85,600.0,43.06
2004-05-25,51.85,51.85,51.85,51.85,700.0,43.06
2004-05-21,51.25,51.25,51.25,51.25,0.0,42.56
2004-05-20,51.25,51.25,51.25,51.25,0.0,42.56
2004-05-19,51.25,51.25,51.25,51.25,800.0,42.56
2004-05-18,50.5,50.5,50.5,50.5,500.0,41.94
2004-05-17,50.65,50.65,50.5,50.5,2500.0,41.94
2004-05-14,51.0,51.0,50.75,50.75,700.0,42.14
2004-05-13,51.4,51.4,51.0,51.0,1600.0,42.35
2004-05-12,51.55,51.75,51.55,51.75,1500.0,42.97
2004-05-11,51.65,51.65,51.65,51.65,0.0,42.89
2004-05-10,51.75,52.45,51.65,51.65,900.0,42.89
2004-05-07,52.0,52.0,52.0,52.0,700.0,43.18
2004-05-06,52.25,52.25,52.25,52.25,1000.0,43.39
2004-05-05,52.0,52.0,52.0,52.0,0.0,43.18
2004-05-04,52.0,52.0,52.0,52.0,200.0,43.18
2004-05-03,52.0,52.25,52.0,52.25,1400.0,43.39
2004-04-30,51.75,51.75,51.75,51.75,1000.0,42.97
2004-04-29,52.0,52.25,51.6,51.8,2600.0,43.02
2004-04-28,52.0,52.0,51.85,52.0,1900.0,43.18
2004-04-27,52.3,52.3,52.0,52.0,1700.0,43.18
2004-04-26,52.15,52.15,52.15,52.15,100.0,43.31
2004-04-23,52.65,52.65,52.65,52.65,400.0,43.72
2004-04-22,52.0,52.0,52.0,52.0,400.0,43.18
2004-04-21,52.05,52.05,52.05,52.05,300.0,43.22
2004-04-20,52.1,52.1,52.1,52.1,100.0,43.26
2004-04-19,52.45,52.5,52.05,52.5,2100.0,43.6
2004-04-16,52.0,52.0,52.0,52.0,200.0,43.18
2004-04-15,51.85,52.0,51.85,52.0,200.0,43.18
2004-04-14,52.0,52.0,51.75,51.75,1200.0,42.97
2004-04-13,52.0,52.25,52.0,52.0,800.0,43.18
2004-04-12,51.4,51.4,51.4,51.4,0.0,42.68
2004-04-08,51.4,51.4,51.4,51.4,0.0,42.68
2004-04-07,51.4,51.4,51.4,51.4,0.0,42.68
2004-04-06,51.4,51.4,51.4,51.4,600.0,42.68
2004-04-05,51.15,52.4,51.15,52.4,800.0,43.51
2004-04-02,52.0,52.0,52.0,52.0,500.0,43.18
2004-04-01,51.95,51.95,51.95,51.95,500.0,43.14
2004-03-31,51.95,52.0,51.9,51.9,3000.0,43.1
2004-03-30,51.65,51.85,51.65,51.85,1400.0,43.06
2004-03-29,51.0,51.0,51.0,51.0,600.0,42.35
2004-03-26,51.0,51.0,51.0,51.0,800.0,42.35
2004-03-25,51.5,51.95,51.5,51.5,1000.0,42.77
2004-03-24,51.5,51.85,51.05,51.85,1200.0,43.06
2004-03-23,51.0,51.0,51.0,51.0,0.0,42.35
2004-03-22,51.0,51.0,50.6,51.0,600.0,42.35
2004-03-19,51.0,51.0,51.0,51.0,600.0,42.35
2004-03-18,51.95,51.95,51.95,51.95,0.0,43.14
2004-03-17,51.95,51.95,51.85,51.95,500.0,43.14
2004-03-16,51.0,51.0,51.0,51.0,300.0,42.35
2004-03-15,51.0,51.0,51.0,51.0,2500.0,42.35
2004-03-12,51.0,51.0,51.0,51.0,400.0,42.23
2004-03-11,50.1,51.0,50.1,50.5,5400.0,41.81
2004-03-10,51.0,51.0,50.75,50.75,2800.0,42.02
2004-03-09,51.25,51.25,51.0,51.0,700.0,42.23
2004-03-08,51.95,51.95,51.95,51.95,100.0,43.01
2004-03-05,50.65,51.0,50.5,51.0,6400.0,42.23
2004-03-04,51.0,51.0,51.0,51.0,500.0,42.23
2004-03-03,50.25,50.25,50.25,50.25,0.0,41.61
2004-03-02,52.0,52.0,50.25,50.25,1300.0,41.61
2004-03-01,50.5,50.5,50.5,50.5,200.0,41.81
2004-02-27,50.94,50.94,50.94,50.94,0.0,42.18
2004-02-26,50.94,50.94,50.94,50.94,0.0,42.18
2004-02-25,50.94,50.94,50.94,50.94,100.0,42.18
2004-02-24,52.0,52.0,52.0,52.0,300.0,43.05
2004-02-23,50.05,52.0,49.6,49.6,2300.0,41.07
2004-02-20,50.0,50.0,50.0,50.0,3300.0,41.4
2004-02-19,50.0,50.2,50.0,50.2,1300.0,41.56
2004-02-18,50.5,50.5,50.5,50.5,0.0,41.81
2004-02-17,49.55,49.55,49.55,49.55,100.0,41.03
2004-02-16,49.5,50.5,49.0,50.5,1700.0,41.81
2004-02-13,48.9,48.9,48.9,48.9,100.0,40.49
2004-02-12,48.85,48.85,48.85,48.85,600.0,40.45
2004-02-11,48.75,48.75,48.75,48.75,300.0,40.36
2004-02-10,49.55,49.55,49.0,49.0,1100.0,40.57
2004-02-09,49.75,49.75,49.75,49.75,600.0,41.19
2004-02-06,48.5,48.6,48.5,48.6,1300.0,40.24
2004-02-05,48.3,48.4,48.3,48.3,1800.0,39.99
2004-02-04,48.2,48.2,48.2,48.2,400.0,39.91
2004-02-03,48.4,48.6,48.4,48.6,3100.0,40.24
2004-02-02,48.25,48.35,48.25,48.35,2000.0,40.03
2004-01-30,48.0,48.0,48.0,48.0,500.0,39.74
2004-01-29,48.25,48.25,48.0,48.0,1400.0,39.74
2004-01-28,48.25,48.25,48.25,48.25,1700.0,39.95
2004-01-27,48.0,48.0,47.75,47.75,1100.0,39.54
2004-01-26,48.25,48.75,47.49,48.75,1400.0,40.36
2004-01-23,48.25,48.8,48.25,48.5,1300.0,40.16
2004-01-22,47.55,47.55,47.55,47.55,300.0,39.37
2004-01-21,47.8,47.8,47.6,47.6,2000.0,39.41
2004-01-20,47.55,48.05,47.55,48.0,3200.0,39.74
2004-01-19,47.35,47.85,47.35,47.85,1200.0,39.62
2004-01-16,47.5,47.5,47.5,47.5,600.0,39.33
2004-01-15,46.8,46.8,46.8,46.8,600.0,38.75
2004-01-14,46.35,46.35,46.35,46.35,0.0,38.38
2004-01-13,46.35,46.35,46.35,46.35,200.0,38.38
2004-01-12,46.8,46.8,46.8,46.8,500.0,38.75
2004-01-09,46.54,46.54,46.5,46.5,3000.0,38.5
2004-01-08,46.5,46.5,46.5,46.5,200.0,38.5
2004-01-07,46.3,46.3,45.95,46.0,2600.0,38.09
2004-01-06,45.6,46.0,45.6,46.0,800.0,38.09
2004-01-05,46.65,46.65,45.75,46.0,900.0,38.09
2004-01-02,46.65,46.65,46.65,46.65,100.0,38.63
2003-12-31,46.0,46.0,46.0,46.0,0.0,38.09
2003-12-30,46.0,46.0,46.0,46.0,0.0,38.09
2003-12-29,46.0,46.0,46.0,46.0,300.0,38.09
2003-12-26,45.75,45.75,45.75,45.75,0.0,37.88
2003-12-24,45.75,45.75,45.75,45.75,500.0,37.88
2003-12-23,45.95,45.95,45.95,45.95,200.0,38.05
2003-12-22,45.75,45.75,45.63,45.63,600.0,37.78
2003-12-19,46.0,46.0,46.0,46.0,1000.0,38.09
2003-12-18,46.0,46.0,45.95,46.0,1700.0,38.09
2003-12-17,46.0,46.0,46.0,46.0,500.0,38.09
2003-12-16,45.7,45.7,45.7,45.7,8400.0,37.84
2003-12-15,45.7,45.7,45.35,45.7,3300.0,37.84
2003-12-12,46.0,46.0,46.0,46.0,700.0,38.09
2003-12-11,46.25,46.25,46.0,46.0,1300.0,37.96
2003-12-10,45.85,46.0,45.85,46.0,2300.0,37.96
2003-12-09,45.6,45.6,45.6,45.6,200.0,37.63
2003-12-08,45.75,45.75,45.75,45.75,400.0,37.76
2003-12-05,45.95,45.95,45.75,45.75,800.0,37.76
2003-12-04,46.0,46.0,46.0,46.0,400.0,37.96
2003-12-03,46.0,46.0,46.0,46.0,0.0,37.96
2003-12-02,46.0,46.0,46.0,46.0,200.0,37.96
2003-12-01,45.8,45.8,45.55,45.55,1100.0,37.59
2003-11-28,46.12,46.45,46.12,46.45,200.0,38.33
2003-11-27,45.85,45.85,45.85,45.85,100.0,37.84
2003-11-26,46.0,46.5,45.8,46.5,900.0,38.38
2003-11-25,46.0,46.39,46.0,46.0,3700.0,37.96
2003-11-24,46.0,46.0,46.0,46.0,500.0,37.96
2003-11-21,46.5,46.5,46.5,46.5,10100.0,38.38
2003-11-20,46.0,46.0,46.0,46.0,300.0,37.96
2003-11-19,46.25,46.25,46.25,46.25,0.0,38.17
2003-11-18,46.25,46.25,46.25,46.25,3300.0,38.17
2003-11-17,46.0,46.0,46.0,46.0,1100.0,37.96
2003-11-14,45.8,45.8,45.8,45.8,0.0,37.8
2003-11-13,45.8,45.8,45.8,45.8,300.0,37.8
2003-11-12,45.8,45.8,45.8,45.8,200.0,37.8
2003-11-11,46.25,46.25,46.25,46.25,500.0,38.17
2003-11-10,45.8,45.8,45.8,45.8,200.0,37.8
2003-11-07,45.9,46.25,45.8,45.8,2100.0,37.8
2003-11-06,45.85,45.85,45.85,45.85,300.0,37.84
2003-11-05,45.85,45.85,45.85,45.85,100.0,37.84
2003-11-04,46.0,46.0,45.5,45.5,5200.0,37.55
2003-11-03,46.0,46.5,45.75,46.0,2700.0,37.96
2003-10-31,45.75,45.75,45.75,45.75,500.0,37.76
2003-10-30,46.0,46.0,46.0,46.0,100.0,37.96
2003-10-29,46.0,46.0,45.5,46.0,40100.0,37.96
2003-10-28,46.0,46.25,46.0,46.25,3900.0,38.17
2003-10-27,45.95,46.0,45.95,46.0,1400.0,37.96
